"","...1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","rank","Y"
"13892","LOC103911170",11.0245027309827,-1.35930957930036,0.575577657661456,-2.36164409998673,0.0181940994840235,0.121311639323292,"ENSDARG00000101695",3.00665794163946,"557745"
"13893","nfil3-3",31.374921481527,0.838898785151545,0.429834773877602,1.95167733309178,0.0509765253851381,0.23180223220457,"ENSDARG00000061196",3.97639003878811,"322462"
"13894","klf1",109.594121433238,0.118426902940256,0.25596602158376,0.462666498496571,0.643603435265938,0.856380893572666,"ENSDARG00000088899",1.44067252629901,"678610"
"13895","palm3",28.5778222982638,0.406498325259445,0.355670495116344,1.14290707506248,0.253077174735273,0.559424120065818,"ENSDARG00000034326",2.37406079829006,"558152"
"13896","plppr2b",701.367365391378,0.206240559581764,0.0825962520128544,2.49697237532845,0.0125258714173066,0.0956179759815708,"ENSDARG00000041570",5.37995906019533,"768130"
"13897","myh9a",84.5875624651382,-0.267041078581413,0.279981639607082,-0.953780679890903,0.340194670955986,0.64700855581879,"ENSDARG00000020001",0.0782372635875512,"321250"
"13898","slc25a38b",729.345670045914,0.107136531575835,0.142129925616067,0.753792919481583,0.450973576250562,0.735157494143875,"ENSDARG00000093357",1.79634653044075,"101887082"
"13899","rpsa",851.877820737731,-0.107267807501131,0.155346712955388,-0.690505807689256,0.489876158962784,0.766348370509479,"ENSDARG00000028878",-0.28639734336856,"100141480"
"13900","ttc26",74.4597413633947,-0.206492882749464,0.211428910238206,-0.976653961451244,0.328740494674633,0.637523607652466,"ENSDARG00000028173",0.112486609445406,"550566"
"13901","ubn2a",874.716479102647,-0.173489171406302,0.0983994401588639,-1.76311136655053,0.0778817085277125,0.296619122023293,"ENSDARG00000070162",1.55256416076663,"100135755"
"13902","myh10",1973.45496878747,0.254493659511759,0.0635256228291113,4.00615764439438,6.17144679267725e-05,0.00197486297365672,"ENSDARG00000018049",10.6929921662627,"799204"
"13903","pa2g4a",240.536596220029,0.160132423251872,0.144626380201016,1.10721448624589,0.268201205841776,0.576679992705915,"ENSDARG00000059442",2.31601781209032,"334431"
"13904","erbb3a",51.5726718234972,0.117626612783097,0.304018981353883,0.386905489450928,0.698826177065017,0.884739127436591,"ENSDARG00000046074",1.35835324139949,"402881"
"13905","hs6st3a",71.7606936453382,-0.000465151152339802,0.247497907646263,-0.00187941448379685,0.998500445082817,0.999116593822039,"ENSDARG00000005943",-0.998499319625078,"562700"
"13906","si:ch211-237c6.4",29.0116474682658,-0.561737957524902,0.362930831885538,-1.54778240968534,0.121674692973044,0.383272147458125,"ENSDARG00000090876",1.1064042466022,"557996"
"13907","atg3",304.102924038962,-0.0284156831517237,0.142651366757383,-0.199196711518735,0.842108871706241,0.94578636969286,"ENSDARG00000010583",-0.828154028215321,"407726"
"13908","nhej1",45.9584245610039,-0.0913682288246364,0.284690556761527,-0.320938740870045,0.748256814640083,0.907109881205988,"ENSDARG00000053136",-0.709990975146664,"565799"
"13909","ihhb",13.5689807318289,0.220952939648382,0.572958266353992,0.385635311720714,0.699766777369939,0.884830262040908,"ENSDARG00000067549",1.35700817463972,"567750"
"13910","si:ch211-114n24.6",138.414049735922,-0.577233286180207,0.178447360018851,-3.2347538574918,0.00121747637867619,0.0184492949416583,"ENSDARG00000035634",5.71097510469374,"503593"
"13911","tuba8l4",1064.4131138338,0.35283361285307,0.122112586112517,2.88941233729964,0.00385962604458349,0.0432897464123329,"ENSDARG00000095614",6.55718497984012,"559504"
"13912","LOC405768",29.5741613331498,-0.788112916648183,0.42192270253633,-1.86790829673434,0.0617748542370833,0.258083361604677,"ENSDARG00000039626",1.78425888668802,"751760"
"13913","zgc:171558",211.748469247371,0.164200235979608,0.150738700704833,1.08930377674632,0.276019947849517,0.585301464527436,"ENSDARG00000045485",2.2872821410596,"794361"
"13914","si:ch211-85n16.4",101.106778732091,0.172406323022083,0.214401677494982,0.804127677714265,0.421323241413244,0.713796187944701,"ENSDARG00000029250",1.86435494557229,"100001129"
"13915","dtd1",82.2570830317211,-0.181579953134949,0.220080480905391,-0.825061597411756,0.409336620693123,0.705286102065518,"ENSDARG00000077226",-0.10678257203385,"557652"
"13916","si:ch211-85n16.3",36.9013177695576,0.486053299377357,0.298043223722851,1.63081479694816,0.102929404244995,0.347379634867701,"ENSDARG00000053131",3.27371192142317,"393255"
"13917","sec23b",361.565545202504,0.469970398605608,0.179208633127467,2.62247633054223,0.00872933311271435,0.0753583107131499,"ENSDARG00000021242",5.74106630234469,"564713"
"13918","ccdc85al",629.497140496813,0.0368801632950612,0.133124995446199,0.277034099955825,0.781753922486303,0.920691111998771,"ENSDARG00000011665",1.24621526508555,"100332997"
"13919","si:dkey-261j15.2",87.6068787696088,0.0577201949070907,0.232187362469022,0.248593180495737,0.803675484112105,0.929322551966708,"ENSDARG00000058608",1.2185597180086,"556162"
"13920","zgc:113227",34.9772049047351,0.0740377882421828,0.310505292227628,0.238442918995102,0.811537582628261,0.932986993245178,"ENSDARG00000099312",1.20882458055736,"556535"
"13921","pou4f1",72.2750834419259,0.267773824232066,0.216789225813576,1.23518049952507,0.216763335072401,0.520095853426791,"ENSDARG00000058876",2.52894914238856,"678541"
"13922","rnf219",11.9387772807879,-0.5031894057006,0.515348867575657,-0.976405377715762,0.32886361760645,0.637627502636341,"ENSDARG00000018325",0.112112150311234,"100007015"
"13923","LOC110439856",30.7241248687508,0.0388042938966242,0.324734891306213,0.119495301969363,0.904882961854587,0.968002661679608,"ENSDARG00000037865",1.09994966756285,"100003848"
"13924","LOC103911160",21.9287393990555,-0.940820609415079,0.427839452602135,-2.19900386393301,0.0278776475568391,0.158598990258207,"ENSDARG00000101704",2.57993007409459,"564976"
"13925","rbm26",467.010920242648,-0.142599826632577,0.113309643047494,-1.25849683043134,0.208212132765263,0.508861389041107,"ENSDARG00000098443",0.569197849930178,"100333566"
"13926","nbeal1",1721.71523324383,-0.00486215462148973,0.0600139835592049,-0.0810170285845651,0.935428410169357,0.977227930849622,"ENSDARG00000054320",-0.93324933806283,"449848"
"13927","wu:fj77h11",205.459719859457,0.166284278193458,0.169296774830396,0.982205823826494,0.325998459052526,0.635108371724341,"ENSDARG00000013317",2.12086262445934,"100005373"
"13928","trak2",1127.75410711495,0.00139045834215854,0.130541989601332,0.0106514260002082,0.991501552339758,0.997157331269296,"ENSDARG00000007405",1.00853476537575,"567608"
"13929","trim25l",11.3456139696084,-0.624680236824393,0.586283590488128,-1.0654915930775,0.286653527956761,0.597352905831658,"ENSDARG00000038910",0.249481012162019,"557995"
"13930","sema5bb",261.296482023525,-0.188776344052527,0.17017519442892,-1.10930588142431,0.267298248742535,0.575728966162707,"ENSDARG00000104581",0.319390207514038,"100001663"
"13931","unc50",30.3154474285611,0.398305793641357,0.42182788789619,0.944237697578161,0.345048195242608,0.651073897903634,"ENSDARG00000067517",2.06407117535202,"406421"
"13932","slc25a12",535.320943605918,0.465924055550106,0.105840882746713,4.40211800448705,1.07199221540678e-05,0.000488956449295988,"ENSDARG00000005547",12.4434066640954,"794549"
"13933","dync1i2b",449.50777534443,-0.173181719148984,0.0979109749335835,-1.76876718127318,0.0769327357045716,0.29418949778499,"ENSDARG00000061205",1.56482380118462,"573719"
"13934","tlk1b",584.535987480956,0.0577287756347856,0.10866237657853,0.531267375631762,0.595233509635036,0.829973289316315,"ENSDARG00000067656",1.51880149725798,"678587"
"13935","gorasp2",511.032954004068,0.341976955624877,0.10826866006565,3.15859599091292,0.00158531091754582,0.0223258532904148,"ENSDARG00000052690",7.44697472840076,"100003902"
"13936","gad1b",2266.50430522418,0.576595796945979,0.062830397769555,9.17701968179125,4.43187309076775e-20,5.80448749945125e-17,"ENSDARG00000104907",45.5628795456005,"565911"
"13937","erich2",13.3230815057707,-0.89818690432945,0.473132608542384,-1.89838300745443,0.0576456464105216,0.248782973112365,"ENSDARG00000076420",1.85344055271586,"566988"
"13938","ssb",339.254661962126,-0.0651795278601752,0.140766978658414,-0.463031376260054,0.643341877156013,0.856345658125063,"ENSDARG00000076389",-0.558920994713886,"100004668"
"13939","phospho2",160.126572018528,-0.166327800970473,0.189298212791393,-0.87865489334422,0.379588422634383,0.681697680452895,"ENSDARG00000012600",-0.0313322884328548,"798535"
"13940","ppig",274.333515872214,-0.227940547884215,0.146201668073536,-1.55908308631312,0.118976716283203,0.377824224068031,"ENSDARG00000093112",1.1288274665005,"556236"
"13941","klhl41b",57.1751978646687,0.827880287408436,0.43772952029829,1.8913055871678,0.0585835633104385,0.250802759014756,"ENSDARG00000061515",3.83730111132669,"393161"
"13942","dmbx1b",59.8640198561758,0.178434670101337,0.244712800791139,0.729159527104715,0.465904085284206,0.745970270076182,"ENSDARG00000088515",1.76377549161186,"447907"
"13943","faah",47.7488542984291,0.32178975603181,0.308332295656898,1.04364596431989,0.296649218621621,0.607482545557435,"ENSDARG00000005372",2.21520492028864,"562804"
"13944","uqcrh",220.509588805428,0.113534193621118,0.14289586508182,0.79452399519125,0.426890445587845,0.71706332084085,"ENSDARG00000069342",1.8512278663826,"568568"
"13945","si:ch1073-342h5.2",116.290764523451,0.105425179344137,0.192518072994477,0.547611856405612,0.583958446568712,0.822752096775981,"ENSDARG00000100896",1.53792545182118,"100005402"
"13946","rad54l",12.1773150402536,-0.547407841070696,0.625949558262031,-0.874523887500762,0.381833017234631,0.683052702830653,"ENSDARG00000029881",-0.0372281063982576,"561773"
"13947","st3gal3a",200.746372111246,-0.126327946783458,0.142482534860262,-0.886620573583648,0.375283213473748,0.677282775812465,"ENSDARG00000087426",-0.0199256978711234,"404210"
"13948","kdm4aa",3027.33005144581,-0.240756110472666,0.0760115541973254,-3.16736202824724,0.00153828685169724,0.0218821006305048,"ENSDARG00000055026",5.47708591573335,"407728"
"13949","ptprfa",3220.22528288734,-0.337222559950777,0.132340881524178,-2.5481359657497,0.0108300252019123,0.0868676037192753,"ENSDARG00000029018",3.52543289092557,"556216"
"13950","hyi",34.5499342182983,0.811174597612417,0.329750090570075,2.45996777805293,0.0138949490205365,0.102361504716978,"ENSDARG00000101215",5.27622988470145,"767758"
"13951","LOC110439855",85.1914413930072,0.0279468134534181,0.246633445615547,0.113313153387078,0.909782289509654,0.96932952062618,"ENSDARG00000011961",1.09454995039133,"100005645"
"13952","med8",44.0148419857741,-0.014467877065351,0.314659309690406,-0.0459794978880046,0.963326590939385,0.986954243177311,"ENSDARG00000019191",-0.962637214406878,"751761"
"13953","pbx1b",220.110000783846,0.0592445359344102,0.16323317517728,0.362944210759042,0.716646559907064,0.892328624368866,"ENSDARG00000062323",1.33317250286575,"100536821"
"13954","prkag1",399.500446715307,-0.204692448022657,0.123348860887398,-1.65945957303583,0.0970232204806497,0.335490709006494,"ENSDARG00000027986",1.33280494272866,"678563"
"13955","acvr1bb",430.231116461594,0.069313107000931,0.138414587753238,0.500764465119101,0.616536897042076,0.841268819201622,"ENSDARG00000057099",1.48363710895196,"326974"
"13956","wu:fe02h09",42.0720339743582,-0.537851844629898,0.28402586071366,-1.89367208774039,0.0582685484413705,0.250085111507165,"ENSDARG00000010752",1.84269280904579,"566749"
"13957","tgm2b",22.5450153902877,-0.332142539380917,0.393171620880346,-0.844777501075028,0.398235078700077,0.696892384333329,"ENSDARG00000102436",-0.0792872019374397,"492805"
"13958","quo",287.784650336376,-0.369288866815503,0.146000213173339,-2.52937210699183,0.011426680997766,0.089804312519871,"ENSDARG00000104437",3.47180421974124,"322331"
"13959","dlgap4b",1821.72793127672,-0.0789877117937461,0.0808621304352987,-0.976819573866504,0.328658483829095,0.637523607652466,"ENSDARG00000019326",0.112736110429269,"571340"
"13960","LOC100535338",89.1682092357495,-0.184125638870303,0.219333814322261,-0.839476755735313,0.401201827572477,0.698829615077704,"ENSDARG00000069264",-0.086709332360665,"100001699"
"13961","myl9b",236.31873979337,-0.737105875633665,0.171909293619845,-4.28776048177871,1.80483552186728e-05,0.000740345953667973,"ENSDARG00000096428",9.92245600095663,"100005538"
"13962","ntan1",80.1907438969868,0.0297975909969739,0.23332617809368,0.127707877617616,0.898380155707677,0.965867871485639,"ENSDARG00000004906",1.10716196428396,"402801"
"13963","orc4",42.5408422026415,-0.35401731890862,0.324649080592636,-1.0904614861757,0.275509909822986,0.585123902085245,"ENSDARG00000000018",0.289131680716717,"563403"
"13964","acvr2ab",736.461458018435,-0.128761456966813,0.0925720555908772,-1.39093224348258,0.164245974183174,0.451862340808216,"ENSDARG00000027740",0.806390132218109,"436968"
"13965","zgc:123305",46.9493163447193,-0.0516650632365445,0.288950564617945,-0.17880243046023,0.858092836808324,0.952478373734332,"ENSDARG00000013382",-0.846957016060778,"560916"
"13966","trim107",209.887477237226,-0.156833605576365,0.146235030637411,-1.07247630675603,0.283506150364058,0.594031399048723,"ENSDARG00000053934",0.260521461643801,"554204"
"13967","tpra1",531.372385647869,-0.0769620987439837,0.123943885114318,-0.620943087857856,0.534637069726037,0.795110830805836,"ENSDARG00000062631",-0.373832863370025,"100000787"
"13968","chchd6b",35.8267928207179,0.113830923202023,0.32151518351646,0.354045248989603,0.723304972794196,0.895495286397612,"ENSDARG00000034093",1.32392433000302,"567674"
"13969","LOC100538256",37.6221414639688,2.0356257613959,0.968022110488356,2.10287114244627,0.0354770350160037,0.185699946917912,"ENSDARG00000023151",4.33886969278911,"171465"
"13970","plxna1b",961.028911434399,0.200935973386383,0.0874673616562045,2.29726802754351,0.0216034845184363,0.13561160292025,"ENSDARG00000059835",4.83490065700476,"566957"
"13971","txnrd1",183.971992783091,0.233010435883382,0.174324550995064,1.33664727402613,0.181337800169756,0.476294213423957,"ENSDARG00000057857",2.7073936878086,"84040"
"13972","zeb2b",2400.1264322144,0.125215901486254,0.0790831475676584,1.58334493931374,0.113342865338945,0.36770254402953,"ENSDARG00000103662",3.17733784764487,"780839"
"13973","zgc:92360",15.1731946751915,-0.0603902235597656,0.473872968596086,-0.127439688612499,0.898592405338164,0.965867871485639,"ENSDARG00000006915",-0.893074265958029,"100333716"
"13974","LOC100334891",846.643085431492,-0.142071247802484,0.0951893434638293,-1.49251210936726,0.135564945125818,0.406628305877146,"ENSDARG00000068021",0.998304453668318,"334561"
"13975","grap2b",39.5226649586332,-0.37233633774581,0.301803481549959,-1.23370458098634,0.217313006291147,0.520869448804507,"ENSDARG00000102741",0.526416539432946,"560313"
"13976","cyth4b",14.5860892599672,-0.108905844640831,0.508596034286712,-0.214130345694825,0.830445412133431,0.940261568246127,"ENSDARG00000104847",-0.814206918992768,"100001980"
"13977","si:zfos-169g10.2",14.2752871136535,-0.0623957909186189,0.513515316286077,-0.121507166270886,0.903289338898636,0.967790556047359,"ENSDARG00000073813",-0.89828764271127,"445495"
"13978","LOC100535353",33.3775894563298,0.464842198770762,0.306788094035114,1.51518982583971,0.129724338870793,0.396107490014133,"ENSDARG00000033012",3.04234355013143,"445150"
"13979","LOC108190355",27.755334933088,-0.0715162049996256,0.332853734226619,-0.214857751756315,0.829878224799861,0.940111647715943,"ENSDARG00000034060",-0.813523693935897,"792614"
"13980","rbfox2",2134.75564027136,-0.0532526654152333,0.0816019942822391,-0.652590244682584,0.514020476326848,0.782421850451644,"ENSDARG00000087616",-0.334507822891315,"678649"
"13981","LOC557729",14.0889823323394,-0.319080203268125,0.576270720125101,-0.553698447838643,0.579785237713451,0.820978024270216,"ENSDARG00000067984",-0.454902476183439,"100536073"
"13982","atf4a",838.735944536294,-0.132124220237889,0.130994607444498,-1.00862335339926,0.31315530298187,0.623657612194587,"ENSDARG00000090340",0.161056035835499,"567168"
"13983","rps19bp1",64.8954292006178,0.464876665052964,0.229893875704958,2.02213592522829,0.0431623115266361,0.209815520719088,"ENSDARG00000005414",4.14278758287536,"792404"
"13984","c1qtnf6b",12.3521352876553,0.072808021786183,0.546572221933006,0.133208419426605,0.894028552450784,0.964624041944424,"ENSDARG00000062585",1.11201756645421,"445223"
"13985","mgat3b",1397.37909584921,0.0234935121619742,0.0814776062421373,0.288343180973623,0.773084056414187,0.917018324389347,"ENSDARG00000022712",1.25736749579659,"393795"
"13986","tab1",108.40744547289,0.18745470538411,0.181095717181866,1.03511396239072,0.300615692719624,0.61102863781255,"ENSDARG00000038465",2.20192259836978,"563983"
